"Id","Title","Time","Description","Link"
"345","This Adani Group Stock Gains 47% in A Month, Rises 326% So Far This Year; Do you Own?","1661225342030","Shares of Adani Power hit a new high of Rs 428.20, up 4 per cent on the BSE in Monday's intra-day trade in an otherwise weak market","https://www.news18.com/news/business/this-adani-group-stock-gains-47-in-a-month-rises-326-so-far-this-year-do-you-own-5802427.html"
"346","DreamFolks Services IPO Opens Tomorrow: Know About Company, GMP, Financials Before Subscribing","1661223671030","The initial public offering of airport service aggregator platform DreamFolks Services will open for subscription tomorrow, August 24","https://www.news18.com/news/business/dreamfolks-services-ipo-opens-today-know-about-company-gmp-financials-before-subscribing-5802397.html"
"347","Stocks to Watch Today: TCS, Tata Power, NTPC, Glenmark Pharma, and Others","1661219707030","Stocks to watch today: Shares of firms like TCS, Tata Power, NTPC, Glenmark Pharma, and others will be in focus in Tuesday's trade","https://www.news18.com/news/business/stocks-to-watch-today-tcs-tata-power-ntpc-glenmark-pharma-and-others-5802343.html"
"348","Insurance Company Launches Portal for EV Users to Locate Charging Stations, Get Information","1661173569030","HDFC ERGO has launched a dedicated platform for existing and prospective EV ecosystem users - www.allthingsev.io, which hosts end-to-end information on this emerging sector","https://www.news18.com/news/business/insurance-company-launches-portal-for-ev-users-to-locate-charging-stations-get-information-5800339.html"
"349","Axis Bank Hikes MCLR; Home Loan, Car Loan EMIs to Increase Soon; Know Details Here","1661168974030","With the latest rise in Axis Bank MCLR rates, the overnight and one-month MCLR rate of Axis Bank now stand at 7.85 per cent. It was 7.80 per cent before this.","https://www.news18.com/news/business/axis-bank-hikes-mclr-home-loan-car-loan-emis-to-increase-soon-know-details-here-5799847.html"
"350","Rakesh Jhunjhunwala's 'Guru' Likely To Be Main Trustee Of His Estate; Who Is RK Damani?","1661168714030","Radhakishan Damani, trusted friend, mentor, and ace investor-entrepreneur to be at the helm of Rakesh Jhunjhunwala trust &amp; be the main trustee of ace investor Rakesh Jhunjhunwala's estate","https://www.news18.com/news/business/meet-rk-damani-rakesh-jhunjhunwalas-guru-who-is-likely-to-be-main-trustee-of-his-estate-5799787.html"
"351","Radhakishan Damani to be at the Helm of Rakesh Jhunjhunwala Trust","1661163203030","Legendary trader turned entrepreneur, Jhunjhunwala often hailed RK Damani as his ‘guru’","https://www.news18.com/news/business/radhakishan-damani-to-be-at-the-helm-of-rakesh-jhunjhunwala-trust-5799415.html"
"352","Dolo 650 Makers Say Rs 1000 Crore Spent, But Over Many Years; Everything We Know About the Row","1661162139030","The statement comes at a time when it has been alleged that Micro Labs Ltd gave away freebies of Rs 1000 crore to doctors and medical officials to promote its anti-inflammatory drug Dolo 650.","https://www.news18.com/news/business/dolo-650-makers-say-rs-1000-crore-spent-but-over-many-years-everything-we-know-about-the-row-5798767.html"
"353","FIIs Make a Strong Comeback in Indian Markets: Here's All You Need to Know","1661161707030","India had seen a net influx of $0.5 billion worth of FII funds in July, which skyrocketed to $4.7 billion this month","https://www.news18.com/news/business/fiis-make-a-strong-comeback-in-indian-markets-heres-all-you-need-to-know-5798761.html"
"354","DreamFolks Services IPO Opens on Wednesday: 10 Key Things to Know","1661161558030","Airport service aggregator platform DreamFolks Rs 562-crore IPO will open for subscription on Wednesday, August 24","https://www.news18.com/news/business/dreamfolks-services-ipo-opens-on-wednesday-10-key-things-to-know-5799001.html"
"355","Cryptocurrency Price Today: Bitcoin Dips to $20,000; Ether, Solana Lose Up to 23% in a Week","1661158295030","Cryptocurrency Price Today, August 22: Bitcoin price today at the time of writing this article was $20,988.95, down by 1.57 per cent over the past 24 hours","https://www.news18.com/news/business/cryptocurrency-price-today-bitcoin-dips-to-20000-ether-solana-lose-up-to-23-in-a-week-5797495.html"
"356","Zomato Trades Lower, Stops Onboarding, Renewal on Zomato Pro; Know What Company Said","1661156183030","Zomato Pro, Zomato Pro Plus Membership: Will Active Members Continue To Get Zomato Pro Benefits? Here's what the company said","https://www.news18.com/news/business/zomato-trades-lower-stops-onboarding-renewal-on-zomato-pro-know-what-company-said-5798305.html"
"357","Paytm Surges 4% on reappointment of Vijay Shekhar Sharma as MD, CEO; Should you Invest?","1661151753030","Shares One97 Communications, which operates the financial services platform Paytm, gained nearly 4 per cent on Monday","https://www.news18.com/news/business/paytm-surges-4-on-reappointment-of-vijay-shekhar-sharma-as-md-ceo-should-you-invest-5797363.html"
"358","Sovereign Gold Bond Scheme Opens Today: Price, Discount, Interest, Key Things to Know","1661150382030","The second tranche of the RBI sovereign gold bond has opened on August 26 will remain open till August 26, Friday. See details","https://www.news18.com/news/business/sovereign-gold-bond-scheme-opens-today-price-discount-interest-key-things-to-know-5796931.html"
"359","Rupee Gains 4 Paise to 79.80 Against US Dollar in Early Trade","1661146999030","The rupee appreciated 4 paise to 79.80 against the US dollar in opening trade on Monday, supported by receding crude prices in global markets and weakness in the American currency overseas.","https://www.news18.com/news/business/rupee-gains-4-paise-to-79-80-against-us-dollar-in-early-trade-5797069.html"
"360","Petrol, Diesel Price Today Below Rs 100 Delhi; Check Fuel Rates in Mumbai, Other Cities","1661146129030","Petrol, Diesel Prices, August 22, 2022: Petrol and diesel are available at Rs. 96.72 per litre and Rs. 89.62 per litre in Delhi on Sunday","https://www.news18.com/news/business/petrol-diesel-price-today-below-rs-100-delhi-check-fuel-rates-in-mumbai-other-cities-5796265.html"
"361","UPI Not to be Charged? Govt Denies as RBI Seeks Stakeholders' Views; Here's Who Said What","1661145908030","In a tweet on late Sunday, the finance ministry said there is no consideration in the government to levy any charges for UPI services","https://www.news18.com/news/business/upi-not-to-be-charged-govt-denies-as-rbi-seeks-stakeholders-views-heres-who-said-what-5796517.html"
"362","Syrma SGS Technologies IPO Allotment Tomorrow: How to Check Status; Know GMP","1661144736030","Syrma SGS Technologies IPO Share Allotment: The IPO investors can check the IPO allotment status via BSE and the registrar’s websites","https://www.news18.com/news/business/syrma-sgs-technologies-ipo-allotment-tomorrow-how-to-check-status-know-gmp-5796451.html"
"363","Sensex Plunges 872 pts, Nifty Gives Up 17,500 Amid Global Sell-Off; ITC Defies Market Mood","1661140553030","Stock Market Today: Indian indices opened lower on Monday morning with Nifty below 17700 amid weak global cues.","https://www.news18.com/news/business/stock-market-update-sensex-falls-350-pts-at-open-nifty-below-17650-adani-green-jumps-5-5796229.html"
"364","Vijay Shekhar Sharma Re-Appointed as Paytm CEO and Managing Director; Know Details","1661139123030","Shareholders of One97 Communications, which operates under the Paytm brand, have approved the reappointment of Vijay Shekhar Sharma as managing director and chief executive officer of the company, according to the scrutinizer report filed by the firm on Sunday.","https://www.news18.com/news/business/vijay-shekhar-sharma-re-appointed-as-paytm-ceo-and-managing-director-know-details-5797615.html"
"365","Stock Market This Week: FII Data, F&O Expiry, Oil Prices, and Other Factors to Watch Out For","1661138659030","Market this week: In the coming week, the scheduled derivatives expiry will keep the participants busy. Besides, global cues especially from the US and figures of foreign flows will remain on the radar.","https://www.news18.com/news/business/stock-market-this-week-fii-data-fo-expiry-oil-prices-and-other-factors-to-watch-out-for-5796127.html"
"366","Stocks to Watch Today: Adani Power, JSW Steel, Larsen & Toubro, LIC, Paytm, and Others","1661135938030","Stocks to watch today: Shares of firms like Adani Power, JSW Steel, L&amp;T, LIC, Paytm, and others will be in focus in Monday's trade","https://www.news18.com/news/business/stocks-to-watch-today-adani-power-jsw-steel-l-and-t-lic-paytm-and-others-5796001.html"
"367","Delhi Liquor Licence Probe: 'Toolkits' Related to Comedians, Influencers, Hyderabad-linked Licensees Under the Scanner","1661107119030","The CBI filed an FIR against 13 people, two companies and &quot;other unknown public servants and private persons&quot; after conducting searches at Delhi, Mumbai and Hyderabad","https://www.news18.com/news/politics/delhi-liquor-licence-probe-toolkits-related-to-comedians-influencers-hyderabad-linked-licensees-under-the-scanner-5795827.html"
"368","No Consideration to Levy Any Charges for UPI Services: Finance Ministry","1661103732030","This statement allays fear emanating from the RBI's discussion paper on charges in the payment system suggesting that UPI payments might be subject to a tiered charge based on various amount brackets","https://www.news18.com/news/business/no-consideration-to-levy-any-charges-for-upi-services-finmin-5795677.html"
"369","Aug 21 is World Senior Citizen's Day: Financial Tips to Save, Enjoy Money in Your Twilight Years","1661088208030","Today, just as the world celebrates and honours senior citizens, you can ensure that they find joy not just in their friendship with you, but also with their money","https://www.news18.com/news/business/aug-21-is-world-senior-citizens-day-financial-tips-to-save-enjoy-money-in-your-twilight-years-5794831.html"
